notice-identifier,dps-usage-lot,notice-type,publication-number,procedure-accelerated,legal-basis,organisation-country-buyer,estimated-value-cur-lot,procedure-identifier,estimated-value-cur-proc,total-value,winner-size,winner-owner-nationality,winner-selection-status,legal-basis-proc,direct-award-justification-text-proc.lit,direct-award-justification-text-proc.eng,direct-award-justification-proc,framework-buyer-categories-lot.hrv,exclusion-grounds,accessibility-lot,legal-basis-text.ces,no-negocaition-necessary-lot,direct-award-justification-text-proc.fra,framework-value-notice,legal-basis-text.pol,legal-basis-text.deu,framework-buyer-categories-lot.nld,subcontracting-percentage,ipi-measures-applicable-lot,direct-award-justification-text-proc.nld,direct-award-justification-text-proc.pol,framework-buyer-categories-lot.deu,subcontracting-value,direct-award-justification-text-proc.slv,direct-award-justification-text-proc.ita,direct-award-justification-text-proc.spa,currency,total-value-eur,total-value-eur-capped,is_outlier,total-value-eur-log,bidder-count,primary-bidder-size,bidder-size-numeric,notice_is_cn-standard,notice_is_can-standard,notice_is_veat,notice_is_pin-only,notice_is_cn-social,notice_is_can-modif,notice_is_pin-cfc-standard,notice_is_cn-desg,notice_is_can-social,notice_is_pin-buyer
85331054-0c2a-4a9f-bae4-9c1cc5b87947,none,cn-standard,258526-2025,False,32014L0024,NLD,EUR,baf8e3e2-a4f6-49ef-a713-193b182946b4,EUR,780000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,780000.0,780000.0,False,13.567050480716235,0,,,1,0,0,0,0,0,0,0,0,0
375f8174-b162-4aa5-85b6-f1616fb6e3a9,none,cn-standard,258527-2025,False,32014L0024,DEU,,71d4aa97-fc60-4842-b8c6-c468a38ddf93,,,,,,vgv,,,,,nati-ground,,,,,,,,,,,,,,,,,,EUR,,,False,0.0,0,,,1,0,0,0,0,0,0,0,0,0
f7cfce1a-c1ab-4d5b-9186-7f89c430a19e,none,can-standard,258529-2025,False,32014L0024,NLD,,400e7318-6805-41ac-8e81-2a0bb9a2f0c6,,251280.0,small,,selec-w,,,,,,,,,,,,,,,,,,,,,,,,EUR,251280.0,251280.0,False,12.434327113828934,1,small,2.0,0,1,0,0,0,0,0,0,0,0
e032ac3f-9d7f-4689-9c0a-3119bcdf60fc,none,can-standard,258530-2025,False,32014L0025,ITA,EUR,8a1bdb01-356a-4320-9c14-f6062e91d23b,EUR,4598080.27,,,selec-w,,,,,,,,,,,,,,,49.99,,,,,,,,,EUR,4598080.27,4598080.27,False,15.34114965922518,0,,,0,1,0,0,0,0,0,0,0,0
2b384737-784b-48d4-81f4-c8af15d70eac,,pin-only,258531-2025,,32014L0024,FIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,,,False,0.0,0,,,0,0,0,1,0,0,0,0,0,0
8dfc742d-4e3e-42e1-9114-8305f734cf58,none,cn-standard,258532-2025,,32014L0024,EST,,bbb23c1b-f94b-4fbd-ab7c-3aed2207aa18,,,,,,,,,,,nati-ground,n-inc,,,,,,,,,,,,,,,,,EUR,,,False,0.0,0,,,1,0,0,0,0,0,0,0,0,0
238dcfa4-2491-499c-8314-d876623c0d81,none,can-standard,258533-2025,False,32014L0024,DEU,,cfa02885-4a29-4364-8704-d1e19bf30d95,,,small|small|medium,DEU|DEU|DEU,selec-w,vgv,,,,,,,,,,,,,,,,,,,,,,,EUR,,,False,0.0,3,small,2.0,0,1,0,0,0,0,0,0,0,0
8896d091-12b7-43e8-9fb7-960a0ce0f734,none,can-standard,258534-2025,,32014L0024,ITA,EUR,e18dd7b5-0988-466c-ab3b-25bd2d7260be,EUR,2195976.0,,,selec-w,,,,,,,,,,,,,,,,,,,,,,,,EUR,2195976.0,2195976.0,False,14.602137607968368,0,,,0,1,0,0,0,0,0,0,0,0
814bd131-c923-4cdb-a3da-2edbad6815dc,none,cn-standard,258535-2025,,32014L0024,AUT,,ced28945-4fc9-48d0-84f0-a490489e81c0,,,,,,,,,,,bankr-nat|bankruptcy|corruption|crime-org|distorsion|envir-law|finan-laund|fraud|human-traffic|insolvency|labour-law|partic-confl|prep-confl|prof-misconduct|sanction|socsec-law|socsec-pay|susp-act|tax-pay|terr-offence,,,True,,,,,,,,,,,,,,,EUR,,,False,0.0,0,,,1,0,0,0,0,0,0,0,0,0
bdb43f7f-a5e0-43c0-979d-e368d10369a3,none|none,can-standard,258536-2025,,32014L0024,FRA|FRA,,509b368b-d684-40f1-b909-9b3a814aa189,,242400.0,,,selec-w|selec-w,,,,,,,,,,,,,,,,,,,,,,,,EUR,242400.0,242400.0,False,12.398348658581329,0,,,0,1,0,0,0,0,0,0,0,0
33a3d8fb-9d3b-4d12-a920-d5a82029db75,none,can-standard,258537-2025,,32014L0024,ITA,EUR,c933a6d5-5208-4aa0-bf6a-c5465fa86fd1,EUR,1825083.47,,,selec-w,,,,,,,,,,,1825083.47,,,,,,,,,,,,,EUR,1825083.47,1825083.47,False,14.417136828859121,0,,,0,1,0,0,0,0,0,0,0,0
84bf9540-7439-47af-8c5e-fa432465afae,none,cn-standard,258539-2025,False,32014L0024,HRV,EUR,aa9dc1be-5754-48e0-a231-c19128907805,EUR,850000.0,,,,,,,,,exg-crim-part|exg-crim-corrpt|exg-crim-fraud|exg-crim-terror|exg-crim-laund|exg-crim-traffick|exg-pmt-bre-tax|exg-pmt-bre-ssc,n-inc,,,,,,,,,,,,,,,,,EUR,850000.0,850000.0,False,13.652992804936396,0,,,1,0,0,0,0,0,0,0,0,0
ead5ea85-9adb-4075-9cfd-2541457af1cb,none,cn-standard,258540-2025,False,32014L0024,DEU,,071a7cdb-8d15-4835-9470-be65020f18e6,,,,,,vob-a-eu,,,,,exg-natl-bre-nat-law|exg-crim-part|exg-crim-terror|exg-crim-laund|exg-crim-fraud|exg-crim-corrpt|exg-crim-traffick|exg-pmt-bre-tax|exg-pmt-bre-ssc|exg-mis-bre-env-law|exg-mis-bre-soc-law|exg-mis-bre-lab-law|exg-sitn-insolvency|exg-sitn-liq-admin|exg-sitn-as-susp|exg-sitn-other|exg-mis-misconduct|exg-mis-distortion|exg-mis-partic-confl|exg-mis-prep-confl|exg-mis-sanction|exg-mis-misrepresent,,,,,,,,,,,,,,,,,,EUR,,,False,0.0,0,,,1,0,0,0,0,0,0,0,0,0
5ebf64bf-325a-42fc-932d-0ad0f208259b,none|none|none|none|none|none|none|none|none,can-standard,258541-2025,False,32014L0024,POL,,97b795a5-2537-4bb1-9629-214805a2d504,,4244782.81,large|large|large|large,,selec-w|selec-w|selec-w|selec-w|selec-w|selec-w|open-nw|clos-nw|open-nw,Postępowanie jest prowadzone w trybie przetargu nieograniczonego na podstawie przepisów ustawy Prawo zamówień publicznych ( PZP ) z dnia 11 września 2019 r. z zastosowaniem art. 139 ust. 1 ustawy Prawo zamówień publicznych.,,,,,,,,,,,"['Zamawiający, zgodnie z art. 139 ust. 1 ustawy Prawo zamówień publicznych najpierw dokona badania i oceny ofert, a następnie dokona kwalifikacji podmiotowej Wykonawcy, którego oferta została najwyżej oceniona, w zakresie braku podstaw wykluczenia oraz spełniania warunków udziału w postępowaniu.']",,,,,,,,,,,,EUR,4244782.81,4244782.81,False,15.261201448279937,4,large,4.0,0,1,0,0,0,0,0,0,0,0
d520061c-39cb-4944-a192-d9ba6d5fab72,none,can-standard,258542-2025,,32014L0025,LTU,EUR,d227d00a-4bf6-4a13-bae1-a04bee3801c9,EUR,262500.0,,,selec-w,,['Pirkimo objekto teikėjas ir intelektinės nuosavybės savininkas yra Indra Sistemas S. A. Tiekėjas nėra suteikęs įgaliojimų atlikti šias funkcijas jokiai kitai įmonei ar organizacijai. The provider of the procurement object and the owner of the intellectual property is Indra Sistemas S. A. The Supplier has not authorized any other company or organization to perform these functions.'],,exclusive,,,,,,,,,,,,,,,,,,,,EUR,262500.0,262500.0,False,12.47801017053037,0,,,0,1,0,0,0,0,0,0,0,0
fb3fe51d-87fd-4462-98b6-4050d088a6a4,none,cn-standard,258544-2025,False,32014L0024,HRV,EUR,9d5d9985-1478-4a2c-b3c1-825e97723c8d,EUR,4109700.47,,,,,,,,,exg-crim-part|exg-crim-corrpt|exg-crim-fraud|exg-crim-terror|exg-crim-laund|exg-crim-traffick|exg-pmt-bre-tax|exg-pmt-bre-ssc|exg-mis-bre-env-law|exg-mis-bre-soc-law|exg-mis-bre-lab-law|exg-sitn-bankr|exg-sitn-insolvency|exg-sitn-liq-admin|exg-sitn-cred-arran|exg-sitn-as-susp|exg-sitn-other|exg-mis-misconduct|exg-mis-distortion|exg-mis-partic-confl|exg-mis-prep-confl|exg-mis-sanction|exg-mis-misrepresent,n-inc,,,,,,,,,,,,,,,,,EUR,4109700.47,4109700.47,False,15.22886094879787,0,,,1,0,0,0,0,0,0,0,0,0
2a3b87ac-1322-4f4c-b477-0d5a3e188034,none,can-standard,258545-2025,False,32014L0024,AUT,,61e56749-dc2f-4cca-94d6-858d878aa1fe,,750365.94,,,selec-w,,,,,,,,,,,,,,,30,,,,['Keine.'],225000.0,,,,EUR,750365.94,750365.94,False,13.528317619200438,0,,,0,1,0,0,0,0,0,0,0,0
f2ea96c1-074d-4455-ae8c-6d6c5c6bc719,dps-list,can-standard,258546-2025,False,32014L0024,AUT,,9cc6cfb4-156d-43be-9b06-57e7be1b6a99,,185010.0,,,selec-w,,,,,,,,,,,,,,,,,,,,,,,,EUR,185010.0,185010.0,False,12.128170561752277,0,,,0,1,0,0,0,0,0,0,0,0
e86fc7ea-e270-4946-80b4-d57c52a004cd,none,cn-standard,258547-2025,,32014L0024,DEU,,6e6711bd-2859-4d60-ae97-d9371e94de1d,,,,,,vob-a-eu,,,,,crime-org|finan-laund|fraud|corruption|human-traffic|tax-pay|envir-law|insolvency|prof-misconduct|distorsion|partic-confl|prep-confl|sanction|misrepresent|bankruptcy|labour-law|socsec-law|susp-act|terr-offence|nati-ground|nati-ground,,,,,,,,,,,,,,,,,,EUR,,,False,0.0,0,,,1,0,0,0,0,0,0,0,0,0
fb099525-00aa-44be-99b9-163b60539de9,none,can-standard,258548-2025,False,32014L0024,SVN,EUR,ac1ca52a-f662-4698-b7e7-1a42d5900d63,EUR,609992.25,large,,selec-w,,,,,,,n-inc,,,,,,,,,,,,,,,,,EUR,609992.25,609992.25,False,13.321203170514499,1,large,4.0,0,1,0,0,0,0,0,0,0,0
3c407359-d143-4abf-8ced-82326faa9dc3,none,cn-standard,258549-2025,,32014L0024,AUT,,dd123819-170b-475d-b397-5db8d4071922,,,,,,,,,,,bankr-nat|bankruptcy|corruption|crime-org|distorsion|envir-law|finan-laund|fraud|human-traffic|insolvency|labour-law|partic-confl|prep-confl|prof-misconduct|sanction|socsec-law|socsec-pay|susp-act|tax-pay|terr-offence,,,,,,,,,,,,,,,,,,EUR,,,False,0.0,0,,,1,0,0,0,0,0,0,0,0,0
90b182d8-00ee-49ef-90df-d5f0ac6ba414,none|none|none|none|none|none,cn-standard,258550-2025,False,32014L0024,FRA,,6ed9aa68-c6d5-473d-a5bb-57de7c37444e,,,,,,,,,,,nati-ground,,,False|False|False|False|False|False,,,,,,,,,,,,,,,EUR,,,False,0.0,0,,,1,0,0,0,0,0,0,0,0,0
02e06637-0830-423b-bcb5-9e735f7a7dc2,none|none|none,cn-standard,258551-2025,False,32014L0025,DEU,,39fc6de9-19aa-4357-b217-2e658e474535,,,,,,sektvo,,,,,exg-natl-bre-nat-law,,,,,,,,,,,,,,,,,,EUR,,,False,0.0,0,,,1,0,0,0,0,0,0,0,0,0
6ff7733b-b26a-47a2-a011-09b524a7cb95,,cn-standard,258553-2025,True,32009L0081,POL,,17ad4bf5-ab32-47cd-8fcb-cae42bd5c7d1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,,,False,0.0,0,,,1,0,0,0,0,0,0,0,0,0
2fc5c347-f542-4804-bbea-9109d2a37800,none|none|none|none|none,cn-standard,258554-2025,False,32014L0024,FRA,,f7255fbf-dab8-42ae-a52e-883aa8b0ca19,,,,,,,,,,,bankr-nat|bankruptcy|corruption|cred-arran|crime-org|distorsion|envir-law|finan-laund|fraud|human-traffic|insolvency|labour-law|liq-admin|misrepresent|nati-ground|partic-confl|prep-confl|prof-misconduct|sanction|socsec-law|socsec-pay|susp-act|tax-pay|terr-offence,,,,,,,,,,,,,,,,,,EUR,,,False,0.0,0,,,1,0,0,0,0,0,0,0,0,0
4f0dbf48-6ed3-41ce-801b-9ab6f76f92c2,none|none|none|none|none|none|none|none,can-standard,258555-2025,False,32014L0024,CZE,CZK,13c4e7ac-dfdf-40fe-bb22-f63a46364638,CZK,6529146.0,,,clos-nw|clos-nw|clos-nw|clos-nw|clos-nw|clos-nw|clos-nw|clos-nw,32014L0024|134/2016 Sb.,,,,,,,"['Směrnice Evropského parlamentu a Rady 2014/24/EU ze dne 26. února 2014 o zadávání veřejných zakázek a o zrušení směrnice 2004/18/ES', 'Zákon o zadávání veřejných zakázek']",,,,,,,,,,,,,,,,CZK,254636.694,254636.694,False,12.447597005992883,0,,,0,1,0,0,0,0,0,0,0,0
e6d5adf7-7190-403b-b21b-1af531b09715,none,can-standard,258556-2025,False,32014L0024,LTU,EUR,3eb43888-d63b-4f18-b5f3-32ca4012de40,EUR,0.0,,,clos-nw,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.0,0.0,False,0.0,0,,,0,1,0,0,0,0,0,0,0,0
c70e7a57-d85d-4ede-961d-5e22ea77d6b6,none,cn-standard,258557-2025,False,32014L0024,DEU,,b6eacce6-5f38-4866-99ff-bedf44e7b666,,,,,,vob-a-eu,,,,,nati-ground,,,,,,,,,,,,,,,,,,EUR,,,False,0.0,0,,,1,0,0,0,0,0,0,0,0,0
39e43522-03da-4cdb-bdaf-eac7f5742391,none,cn-standard,258559-2025,False,32014L0025,ITA,EUR,ef31ab50-4cff-42ed-8ace-0e0e0fc39838,EUR,6000000.0,,,,,,,,,exg-crim-corrpt|exg-crim-fraud|exg-crim-laund|exg-crim-part|exg-crim-terror|exg-crim-traffick|exg-mis-bre-env-law|exg-mis-bre-lab-law|exg-mis-bre-soc-law|exg-mis-distortion|exg-mis-misconduct|exg-mis-misrepresent|exg-mis-partic-confl|exg-mis-prep-confl|exg-mis-sanction|exg-natl-bre-nat-law|exg-pmt-bre-ssc|exg-pmt-bre-tax|exg-sitn-as-susp|exg-sitn-bankr|exg-sitn-cred-arran|exg-sitn-insolvency|exg-sitn-liq-admin|exg-sitn-other,,,,,,,,,,,,,,,,,,EUR,6000000.0,6000000.0,False,15.607270193858982,0,,,1,0,0,0,0,0,0,0,0,0
19a38b5b-518e-48ff-b3d2-835b891f1752,,can-modif,258560-2025,,32014L0024,ESP,,e3601e5f-5bcc-4a5e-9079-e612a45f502a,,900000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,900000.0,900000.0,False,13.710151153416941,0,,,0,0,0,0,0,1,0,0,0,0
7c93782f-a6d5-4a31-a2a3-874453ebdb65,none,cn-standard,258561-2025,,32014L0024,FRA,,08cd2107-75b2-45e7-aabc-089110c202dd,,,,,,,,,,,bankr-nat,,,,,,,,,,,,,,,,,,EUR,,,False,0.0,0,,,1,0,0,0,0,0,0,0,0,0
ff89482b-72e4-4b54-abdb-d3ce1c54bec1,,veat,258562-2025,,32014L0024,ITA,,8dc71553-4ba8-412e-879c-e39f47d92b98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,,,False,0.0,0,,,0,0,1,0,0,0,0,0,0,0
cf6c6abd-11db-4f41-99b2-3a71cb482431,none,cn-standard,258563-2025,False,32014L0024,DEU,,edc7bf72-68da-49d2-b02c-58fa488c6aee,,,,,,vob-a-eu,,,,,exg-natl-bre-nat-law,,,,,,,,,,,,,,,,,,EUR,,,False,0.0,0,,,1,0,0,0,0,0,0,0,0,0
cdb21635-16c1-4a83-8235-1290386f4443,none,can-standard,258564-2025,,32014L0024,HRV,EUR,10c7f7ab-2d07-450b-a009-5d50181f71c5,EUR,1977600.0,medium,,selec-w,,,,,['Naručitelji koji su navedeni u ovoj obavijesti'],,inc,,,,,,,,,,,,,,,,,EUR,1977600.0,1977600.0,False,14.49739505190881,1,medium,3.0,0,1,0,0,0,0,0,0,0,0
dc46f058-5a8e-496e-8a61-670c944f4ef6,none|none|none|none|none|none|none,cn-standard,258565-2025,,32014L0024,FRA,EUR,ee079de1-263f-4980-97e5-041c39d237fe,EUR,16000000.0,,,,,,,,,nati-ground,,,,,,,,,,,,,,,,,,EUR,16000000.0,16000000.0,False,16.588099342704055,0,,,1,0,0,0,0,0,0,0,0,0
5216e64a-c81b-4fa2-99eb-4e22dbecc009,none,cn-standard,258568-2025,False,32014L0024,FRA,,b7ea7af0-32ba-4bf1-94ee-e6c3c049bac4,,,,,,,,,,,bankr-nat|bankruptcy|corruption|cred-arran|crime-org|distorsion|envir-law|finan-laund|fraud|human-traffic|insolvency|labour-law|liq-admin|misrepresent|nati-ground|partic-confl|prep-confl|prof-misconduct|sanction|socsec-law|socsec-pay|susp-act|tax-pay|terr-offence,,,,,,,,,,,,,,,,,,EUR,,,False,0.0,0,,,1,0,0,0,0,0,0,0,0,0
965336a0-d91d-4998-a203-9df788345c96,none,cn-standard,258569-2025,False,32014L0024,FRA,,77e3c84d-1f1c-4327-8b6a-4612b49082c7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,,,False,0.0,0,,,1,0,0,0,0,0,0,0,0,0
d19a7f43-0651-44aa-b33b-70fc37841a8f,none,can-standard,258570-2025,True,32014L0024,POL,,e511c50c-b40d-4b6d-bc4d-25cecebd5489,,,,,clos-nw,Dz. Urz. UE L 94 z 28.3.2014 r,,,,,,,,,,,,,,,,,,,,,,,EUR,,,False,0.0,0,,,0,1,0,0,0,0,0,0,0,0
6326b7e1-d88f-44a4-b231-d02898397fe6,none,can-standard,258571-2025,False,32014L0025,CZE,CZK,3355ba90-0e33-441b-8218-ebc20f8ce2ea,CZK,5449950.0,sme,,selec-w,32014L0025|134/2016 Sb.,,,,,,,"['Směrnice Evropského parlamentu a Rady 2014/25/EU ze dne 26. února 2014 o zadávání zakázek subjekty působícími v odvětví vodního hospodářství, energetiky, dopravy a poštovních služeb a o zrušení směrnice 2004/17/ES', 'Zákon o zadávání veřejných zakázek']",,,,,,,,,,,,,,,,CZK,212548.05,212548.05,False,12.266928064240368,1,sme,2.5,0,1,0,0,0,0,0,0,0,0
5b28fc37-9476-4503-979b-b0fb50466738,none|none|none,cn-standard,258575-2025,False,32014L0024,ITA,EUR,c6bb227c-012f-4c7a-852b-3841a97783c4,EUR,937113.6,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,937113.6,937113.6,False,13.75056085897134,0,,,1,0,0,0,0,0,0,0,0,0
050b51a7-dfb3-4fd6-8ae8-9eb87950970e,none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none,cn-standard,258576-2025,False,32014L0025,POL,,0dc9007a-1c4c-49c3-89e6-16253af4f7b3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,,,False,0.0,0,,,1,0,0,0,0,0,0,0,0,0
3aa277a0-f6e8-4f50-83ac-b70e83fcb662,none,can-standard,258577-2025,False,32014L0024,ITA,EUR,2717cccf-aeb4-404d-be2d-6e74a25ca42b,EUR,174000.0,,,selec-w,,,,,,,,,,,,,,,,,,,,,,,,EUR,174000.0,174000.0,False,12.066816325306588,0,,,0,1,0,0,0,0,0,0,0,0
4290bb4f-1026-44ad-b1a5-be52a193a554,none,cn-standard,258579-2025,False,32014L0024,NLD,,d991a72a-eddc-4377-ab93-6dd2af0ea17c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,,,False,0.0,0,,,1,0,0,0,0,0,0,0,0,0
98e98f19-1346-4f56-ab6f-2cc847f717ca,none,cn-standard,258581-2025,,32014L0024,FRA,,432bafb0-55b0-427e-9645-875b1298b3b3,,,,,,,,,,,nati-ground,,,,,,,,,,,,,,,,,,EUR,,,False,0.0,0,,,1,0,0,0,0,0,0,0,0,0
f513cee6-eae8-42d7-a08f-94b76f0b8bd7,none|none|none,can-standard,258583-2025,,32014L0024,BGR,BGN,f3aa6626-267d-4871-876f-36e6dc0ad79e,BGN,356459.46,sme|sme,,selec-w|selec-w|selec-w,,,,,,,n-inc-just|n-inc-just|n-inc-just,,,,,,,,,,,,,,,,,BGN,181794.32460000002,181794.32460000002,False,12.110636743123093,2,sme,2.5,0,1,0,0,0,0,0,0,0,0
ce93d5c8-3497-43f8-a4f9-fa48efd48384,none,can-standard,258584-2025,False,32014L0024,SVN,EUR,579eaef7-78d8-46fd-a5f3-c98b27073dd9,EUR,1212439.08,sme|sme|sme|sme|sme|sme|sme|large|sme|sme,,selec-w,,,,,,,n-inc,,,,1212439.08,,,,,,,,,,,,,EUR,1212439.08,1212439.08,False,14.008145482015937,10,sme,2.5,0,1,0,0,0,0,0,0,0,0
1fac93d3-f5bb-4dd8-863a-29d662ea48b4,,pin-only,258585-2025,,32014L0024,NLD,,,EUR,70000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,70000000.0,41537332.48450003,True,18.064005814299346,0,,,0,0,0,1,0,0,0,0,0,0
4b94a1ad-563e-441e-8925-330afee355de,none|none|none|none|none|none,can-standard,258586-2025,False,32014L0024,ITA,EUR,4b94a1ad-563e-441e-8925-330afee355de,EUR,18661.35,,,selec-w|selec-w|selec-w|selec-w|selec-w|selec-w,,,,,,,,,,,,,,,,,,,,,,,,EUR,18661.35,18661.35,False,9.834263404306773,0,,,0,1,0,0,0,0,0,0,0,0
5852e99a-e9e2-451b-a852-807fd341094c,none,cn-standard,258587-2025,False,32014L0024,DEU,,9cb85bdc-7bec-47c1-bc4a-d3cb3f76285e,,,,,,vob-a-eu,,,,,bankruptcy,,,,,,,['VOB/A'],,,,,,,,,,,EUR,,,False,0.0,0,,,1,0,0,0,0,0,0,0,0,0
8c9cd132-ad65-406d-8dda-fb9260e98c8a,none,cn-standard,258589-2025,False,32014L0024,POL,,6e14d8f1-4c44-421e-96df-3949517a0ba8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,,,False,0.0,0,,,1,0,0,0,0,0,0,0,0,0
2bafb6a7-eda8-4250-a3a1-3f2d7442d091,none|none|none|none|none|none|none|none|none|none|none|none|none,cn-standard,258590-2025,False,32014L0024,FRA,EUR,c092b550-2992-4553-900e-4c8266d9b1be,EUR,117000000.0,,,,,,,,,nati-ground,,,,,,,,,,,,,,,,,,EUR,117000000.0,41537332.48450003,True,18.57768450130904,0,,,1,0,0,0,0,0,0,0,0,0
b89a2460-0ec1-42aa-a6fb-9c777225faba,none,can-standard,258591-2025,False,32014L0024,DEU,,b3204fe4-8ca3-436c-8900-0fd6dd9729b7,,230471.0,,,selec-w,vob-a-eu,,,,,,,,,,,,,,,,,,,,,,,EUR,230471.0,230471.0,False,12.347884658985919,0,,,0,1,0,0,0,0,0,0,0,0
f76132ea-4574-401d-9044-429f1093f731,none,cn-standard,258592-2025,,32014L0024,EST,,2f5f2979-9ae3-413d-b61c-8b34ce5fce29,,,,,,,,,,,nati-ground,inc,,,,,,,,,,,,,,,,,EUR,,,False,0.0,0,,,1,0,0,0,0,0,0,0,0,0
55454036-cb82-49f7-a211-9479d504a047,,pin-buyer,258593-2025,,32014L0024,ITA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,,,False,0.0,0,,,0,0,0,0,0,0,0,0,0,1
3f4fbf1c-e69a-4f31-9de2-4f756cda855a,none,cn-standard,258594-2025,False,32014L0024,DEU,EUR,ab7517a2-7009-4684-a98a-1fce21d25125,EUR,4103514.15,,,,vob-a-eu,,,,,exg-sitn-other|exg-crim-corrpt|exg-crim-part|exg-mis-distortion|exg-mis-bre-env-law|exg-crim-laund|exg-crim-fraud|exg-crim-traffick|exg-sitn-insolvency|exg-mis-bre-lab-law|exg-sitn-liq-admin|exg-mis-misrepresent|exg-mis-partic-confl|exg-mis-prep-confl|exg-mis-misconduct|exg-mis-sanction|exg-mis-bre-soc-law|exg-pmt-bre-ssc|exg-sitn-as-susp|exg-pmt-bre-tax|exg-crim-terror|exg-natl-bre-nat-law,,,,,,,,,,,,,,,,,,EUR,4103514.15,4103514.15,False,15.227354518015357,0,,,1,0,0,0,0,0,0,0,0,0
f89db05a-4844-4cce-b7ed-5624c98f0c2f,none|none|none|none|none|none|none|none|none,cn-standard,258595-2025,,32014L0024,FRA,,d0ad6347-9181-435d-a0b5-c22667726a20,,,,,,,,,,,misrepresent,,,,,,,,,,,,,,,,,,EUR,,,False,0.0,0,,,1,0,0,0,0,0,0,0,0,0
e8e0b9eb-8794-4907-b500-b9ccf494a5e8,none,can-standard,258596-2025,,32014L0024,FRA,,f792b786-4321-498a-a659-b51582d302ef,,800000.0,,,selec-w,,,,,,,,,,,800000.0,,,,,,,,,,,,,EUR,800000.0,800000.0,False,13.592368256649284,0,,,0,1,0,0,0,0,0,0,0,0
6e6c844b-dc22-496d-9916-feadd7d1f49d,none,cn-standard,258597-2025,False,32014L0024,FRA,EUR,cfbf0a1f-83da-4f6f-8dc5-e4ff86c7b34f,EUR,660000.0,,,,,,,,,nati-ground,,,,,,,,,,,,,,,,,,EUR,660000.0,660000.0,False,13.399996629152975,0,,,1,0,0,0,0,0,0,0,0,0
d247efb5-4161-460e-ad7a-e5442b5d0946,none,can-standard,258599-2025,,32014L0024,ROU,,7bc460d0-8877-4fff-816e-8234ed268a8b,,3449697.2,small|medium,,selec-w,,,,,,,,,,,3449697.2,,,,19.93,,,,,687524.65,,,,EUR,3449697.2,3449697.2,False,15.053797306920227,2,small,2.0,0,1,0,0,0,0,0,0,0,0
90a64d6e-dfb9-4e45-908c-0caf544bde1d,none|none|none,can-standard,258600-2025,False,32014L0024,ESP,EUR,a2ea6e1a-4d4e-4422-b10f-07aa3f1a1f73,,1505165.91,large|large|large,,selec-w|selec-w|selec-w,,,,,,,,,,,,,,,,,,,,,,,,EUR,1505165.91,1505165.91,False,14.224414353670243,3,large,4.0,0,1,0,0,0,0,0,0,0,0
d2b8d578-3892-4bef-8ec5-a0340eed3990,none,cn-standard,258602-2025,False,32014L0024,FRA,,343afc16-2173-4dfa-b04e-e0c143b7a830,,,,,,,,,,,nati-ground,,,,,,,,,,,,,,,,,,EUR,,,False,0.0,0,,,1,0,0,0,0,0,0,0,0,0
c73b2d4d-0272-439e-a4b2-2f2f36d8530d,none,cn-standard,258603-2025,False,32014L0024,FRA,,42e9812c-34e8-4a63-a3ba-b951e8e98e01,,,,,,,,,,,exg-natl-bre-nat-law,,,,,,,,,,,,,,,,,,EUR,,,False,0.0,0,,,1,0,0,0,0,0,0,0,0,0
62b668c2-6aa4-44f0-a3cc-27b73f81244b,none,cn-standard,258605-2025,,32014L0024,DEU,,7320a020-05a2-4cfb-8502-b2d404a9b0cf,,,,,,vgv,,,,,bankr-nat|bankruptcy|corruption|bankr-nat|crime-org|distorsion|envir-law|finan-laund|fraud|human-traffic|insolvency|labour-law|bankruptcy|misrepresent|nati-ground|partic-confl|prep-confl|prof-misconduct|sanction|socsec-law|socsec-pay|susp-act|tax-pay|terr-offence,,,,,,,,,,,,,,,,,,EUR,,,False,0.0,0,,,1,0,0,0,0,0,0,0,0,0
02a06985-0ef3-4539-9b97-626c6a2a04a3,none|none,can-standard,258606-2025,False,32014L0024,SWE,SEK,603f0d3e-cf25-464a-81ae-6ab16597875c,SEK,37500000.0,,,selec-w|selec-w,,,,,,,,,,,375000000.0,,,,,,,,,,,,,SEK,3262500.0,3262500.0,False,14.99800463712645,0,,,0,1,0,0,0,0,0,0,0,0
bbb46904-61a6-466c-8a24-35c730e69113,none,cn-standard,258607-2025,False,32014L0024,POL,,85453cad-0d47-4ceb-9a82-6405dafe8f38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,,,False,0.0,0,,,1,0,0,0,0,0,0,0,0,0
