notice-identifier,dps-usage-lot,notice-type,publication-number,procedure-accelerated,legal-basis,organisation-country-buyer,estimated-value-cur-lot,procedure-identifier,estimated-value-cur-proc,total-value,exclusion-grounds,winner-size,winner-selection-status,no-negocaition-necessary-lot,legal-basis-proc,winner-owner-nationality,framework-value-notice,direct-award-justification-text-proc.lit,direct-award-justification-proc,legal-basis-text.ces,accessibility-lot,legal-basis-text.pol,framework-buyer-categories-lot.hrv,direct-award-justification-text-proc.deu,direct-award-justification-text-proc.ces,legal-basis-text.deu,direct-award-justification-text-proc.spa,direct-award-justification-text-proc.fin,direct-award-justification-text-proc.ron,direct-award-justification-text-proc.nld,framework-buyer-categories-lot.fra,direct-award-justification-text-proc.bul,subcontracting-percentage,subcontracting-value,direct-award-justification-text-proc.ell,currency,total-value-eur,total-value-eur-capped,is_outlier,total-value-eur-log,bidder-count,primary-bidder-size,bidder-size-numeric,notice_is_cn-standard,notice_is_can-standard,notice_is_can-modif,notice_is_can-social,notice_is_veat,notice_is_pin-only,notice_is_pin-rtl,notice_is_cn-social
56e415b9-0e87-4309-8fd7-a97af1fab057,none,cn-standard,270137-2025,False,32014L0024,DEU,,ca95fc15-4746-49f8-bc52-00b20ca82908,,,exg-sitn-other|exg-crim-corrpt|exg-crim-part|exg-mis-distortion|exg-mis-bre-env-law|exg-crim-laund|exg-crim-fraud|exg-crim-traffick|exg-sitn-insolvency|exg-mis-bre-lab-law|exg-sitn-liq-admin|exg-mis-misrepresent|exg-mis-partic-confl|exg-mis-prep-confl|exg-mis-misconduct|exg-mis-sanction|exg-mis-bre-soc-law|exg-pmt-bre-ssc|exg-sitn-as-susp|exg-pmt-bre-tax|exg-crim-terror|exg-natl-bre-nat-law,,,,vob-a-eu,,,,,,,,,,,,,,,,,,,,,EUR,,,False,0.0,0,,,1,0,0,0,0,0,0,0
ca35704b-47c7-41ee-927b-074afc150f88,none|none|none|none,cn-standard,270138-2025,False,32014L0024,PRT,EUR,978d06bb-f8c8-4fac-b0cb-3978be2b2bc8,EUR,436780.0,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,436780.0,436780.0,False,12.98718720429826,0,,,1,0,0,0,0,0,0,0
2a895136-3601-42ce-b8b6-fc5a66ea8989,none,cn-standard,270140-2025,False,32014L0025,DEU,,0e17b8d5-c094-4d18-ae9b-b7d034ebdc79,,,exg-natl-bre-nat-law,,,,sektvo,,,,,,,,,,,,,,,,,,,,,EUR,,,False,0.0,0,,,1,0,0,0,0,0,0,0
9cb768f5-2b01-4c84-8ee3-0402be481bd1,none,cn-standard,270141-2025,False,32014L0025,SWE,SEK,5d957e2a-f7df-4326-9652-d3f88d007256,SEK,100000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,SEK,8700000.0,8700000.0,False,15.978833698567334,0,,,1,0,0,0,0,0,0,0
92c02b79-d4eb-45c0-ad70-bf47911e2cf8,none|none,can-standard,270142-2025,False,32014L0025,HUN|HUN,,acd01e70-e128-412e-b197-6a05f890718d,,,,,clos-nw|clos-nw,,,,,,,,,,,,,,,,,,,,,,,EUR,,,False,0.0,0,,,0,1,0,0,0,0,0,0
c2ef4d64-c218-4e3e-ae63-e107f1a12639,none,can-standard,270143-2025,,32014L0024,BEL,,2cac0712-8b8a-42f6-af9d-68a46c47db73,,178940.0,,medium|medium,selec-w,,,,,,,,,,,,,,,,,,,,,,,EUR,178940.0,178940.0,False,12.094811421551379,2,medium,3.0,0,1,0,0,0,0,0,0
f09ea228-8867-4008-aa5c-61f59864f2e7,dps-list,can-standard,270144-2025,,32014L0024,CZE,,0f998a07-e987-4009-8517-18881dcfa5cb,,448000.0,,sme,selec-w,,134/2016 Sb.|32014L0024,,,,,"['Zákon o zadávání veřejných zakázek', 'Směrnice Evropského parlamentu a Rady 2014/24/EU ze dne 26. února 2014 o zadávání veřejných zakázek a o zrušení směrnice 2004/18/ES']",,,,,,,,,,,,,,,,EUR,448000.0,448000.0,False,13.012550743537489,1,sme,2.5,0,1,0,0,0,0,0,0
fed51e46-f089-4fe7-b84c-5601e7b1dce4,none,can-standard,270145-2025,False,32014L0024,POL,,916c8825-018e-4d81-b9ef-8b8fb952d919,,,,,clos-nw,,,,,,,,,,,,,,,,,,,,,,,EUR,,,False,0.0,0,,,0,1,0,0,0,0,0,0
c0ee4971-6b96-4baf-b16f-18a240b8b6cb,none,cn-standard,270146-2025,False,32014L0024,PRT,,2a35cbc2-de32-4f82-882f-74cfc4888797,,,exg-natl-bre-nat-law,,,,,,,,,,,,,,,,,,,,,,,,,EUR,,,False,0.0,0,,,1,0,0,0,0,0,0,0
e149a504-05dc-4177-850e-da744dce1deb,none,can-standard,270147-2025,,32014L0025,AUT,,0d3fbda5-9181-4242-97bd-0f1172ac9350,,5495881.05,,sme,selec-w,,,,,,,,,,,,,,,,,,,,,,,EUR,5495881.05,5495881.05,False,15.51950965159144,1,sme,2.5,0,1,0,0,0,0,0,0
28f91a99-7630-4645-a9b6-e1bc471d5187,none,can-social,270148-2025,,32014L0024,AUT,EUR,5b907087-0698-4e73-ad1b-a2fdca9e4fb1,,74748.0,,,selec-w,,,,,,,,,,,,,,,,,,,,,,,EUR,74748.0,74748.0,False,11.221891113237026,0,,,0,0,0,1,0,0,0,0
ace8399a-9587-44c4-b78b-f98aed991289,none,can-standard,270149-2025,False,32014L0024,SVN,EUR,f4a670bd-48da-46ea-8f35-7971a9d730ad,EUR,344143.0,,sme,selec-w,,,,,,,,n-inc,,,,,,,,,,,,,,,EUR,344143.0,344143.0,False,12.748815453416213,1,sme,2.5,0,1,0,0,0,0,0,0
de3a5a3e-0a8f-4f84-bee0-a69c99445bf9,none|none,can-standard,270150-2025,,32014L0024,ROU|ROU|ROU|ROU|ROU|ROU|ROU,,bc56d9c3-8d4b-42ac-a00f-c7a7abcde405,,206692.0,,small,selec-w|open-nw,,,,26765736.0,,,,,,,,,,,,,,,,,,,EUR,206692.0,206692.0,False,12.238989879590846,1,small,2.0,0,1,0,0,0,0,0,0
5a8e1fe3-c24d-4b33-993f-5ae205147fe5,none,cn-standard,270151-2025,False,32014L0024,DEU,,3415d83e-f33e-4e5c-8695-e8b637d532ec,,,exg-natl-bre-nat-law|exg-crim-part|exg-crim-terror|exg-crim-laund|exg-crim-fraud|exg-crim-corrpt|exg-crim-traffick|exg-pmt-bre-tax|exg-pmt-bre-ssc|exg-mis-bre-env-law|exg-mis-bre-soc-law|exg-mis-bre-lab-law|exg-sitn-insolvency|exg-sitn-liq-admin|exg-sitn-as-susp|exg-sitn-other|exg-mis-misconduct|exg-mis-distortion|exg-mis-partic-confl|exg-mis-prep-confl|exg-mis-sanction|exg-mis-misrepresent,,,,vgv,,,,,,,,,,,,,,,,,,,,,EUR,,,False,0.0,0,,,1,0,0,0,0,0,0,0
64a5b71f-86f9-4a8f-8917-6246230775d2,none,cn-standard,270152-2025,False,32014L0024,DEU,,aa599f34-ef19-4274-9412-2caba22c610e,EUR,221000.0,exg-natl-bre-nat-law|exg-crim-part|exg-crim-terror|exg-crim-laund|exg-crim-fraud|exg-crim-corrpt|exg-crim-traffick|exg-pmt-bre-tax|exg-pmt-bre-ssc|exg-mis-bre-env-law|exg-mis-bre-soc-law|exg-mis-bre-lab-law|exg-sitn-insolvency|exg-sitn-liq-admin|exg-sitn-as-susp|exg-sitn-other|exg-mis-misconduct|exg-mis-distortion|exg-mis-partic-confl|exg-mis-prep-confl|exg-mis-sanction|exg-mis-misrepresent,,,,vgv,,,,,,,,,,,,,,,,,,,,,EUR,221000.0,221000.0,False,12.30592250537653,0,,,1,0,0,0,0,0,0,0
f6bb8bc0-1377-478d-8250-61573688cd9f,none|none|none|none|none|none,cn-standard,270153-2025,False,32014L0024,BGR,BGN,3807f006-f636-4b31-9eb5-49810a83b594,BGN,172527.0,exg-crim-part|exg-crim-corrpt|exg-crim-fraud|exg-crim-terror|exg-crim-laund|exg-crim-traffick|exg-pmt-bre-tax|exg-pmt-bre-ssc|exg-mis-bre-env-law|exg-mis-bre-soc-law|exg-mis-bre-lab-law|exg-mis-prep-confl|exg-mis-partic-confl|exg-mis-misrepresent|exg-natl-bre-nat-law|exg-sitn-bankr|exg-sitn-insolvency|exg-sitn-cred-arran|exg-sitn-other|exg-sitn-liq-admin|exg-sitn-as-susp|exg-mis-sanction,,,,,,,,,,n-inc|n-inc|n-inc|n-inc|n-inc|n-inc,,,,,,,,,,,,,,,BGN,87988.77,87988.77,False,11.384975836702788,0,,,1,0,0,0,0,0,0,0
2fdd7651-1091-4235-9884-3ffe214a57d8,none,cn-standard,270154-2025,,32014L0024,FRA,,c455e33f-638b-48da-b330-a4a56cfad070,,,nati-ground,,,,,,,,,,,,,,,,,,,,,,,,,EUR,,,False,0.0,0,,,1,0,0,0,0,0,0,0
6e21211f-27f5-4bbe-87a3-2795b80cb3fc,none,can-social,270155-2025,,32014L0024,POL,PLN,6c8dd78b-4479-4925-bda9-266d9caf9b62,PLN,13078125.0,,small|small|micro,selec-w,,,,13078125.0,,,,,,,,,,,,,,,,,,,PLN,3007968.75,3007968.75,False,14.916775907485343,3,small,2.0,0,0,0,1,0,0,0,0
52c5a14c-bbc0-4363-99f0-37af65337652,none,can-standard,270156-2025,,32014L0024,IRL,EUR,1789c688-2fa2-4867-b0a3-d540f4c802c0,,140000.0,,,selec-w,,,,,,,,,,,,,,,,,,,,,,,EUR,140000.0,140000.0,False,11.849404844423074,0,,,0,1,0,0,0,0,0,0
86bc0300-7b1b-4c1c-8377-fbf23dbf8b0e,none,cn-standard,270157-2025,False,32014L0024,ESP,,cfaf72a0-1284-433a-aa31-df89858499d9,EUR,500000.0,exg-natl-bre-nat-law,,,,,,,,,,,,,,,,,,,,,,,,,EUR,500000.0,500000.0,False,13.122365377402328,0,,,1,0,0,0,0,0,0,0
488d9982-2fe2-4a5a-99dd-bf556f3c290f,none,cn-social,270158-2025,,32014L0025,HRV,EUR,fb30542e-76fa-4263-87a4-7637b4983371,EUR,5016000.0,exg-crim-part|exg-crim-corrpt|exg-crim-fraud|exg-crim-terror|exg-crim-laund|exg-crim-traffick|exg-pmt-bre-tax|exg-pmt-bre-ssc|exg-sitn-bankr|exg-sitn-insolvency|exg-sitn-liq-admin|exg-sitn-cred-arran|exg-sitn-as-susp|exg-sitn-other,,,,,,,,,,n-inc,,['Naručitelji koji su navedeni u ovoj obavijesti'],,,,,,,,,,,,,EUR,5016000.0,5016000.0,False,15.428143560656915,0,,,0,0,0,0,0,0,0,1
b0b0eb07-0fe0-45e4-9178-defebb9ca31f,none,cn-standard,270160-2025,False,32014L0024,DEU,EUR,11d27b87-b35e-42f8-aed7-655148ef898d,EUR,180000.0,exg-natl-bre-nat-law,,,,vgv,,,,,,,,,,,,,,,,,,,,,EUR,180000.0,180000.0,False,12.100717685412471,0,,,1,0,0,0,0,0,0,0
6091f566-094a-4c90-a1c7-113073e3b6ae,none,can-standard,270161-2025,,32014L0024,BEL,,6c6abc26-99c8-40dd-8769-d0f0403336ac,,,,,clos-nw,,,,,,,,,,,,,,,,,,,,,,,EUR,,,False,0.0,0,,,0,1,0,0,0,0,0,0
cc69fe14-42fa-4ce7-95b9-54c7fd4f47e2,none|none|none|none|none|none|none,cn-standard,270162-2025,False,32014L0024,SWE,SEK,940b3e67-166f-477b-8097-f1d8b7eaf860,SEK,25000000.0,bankr-nat|bankruptcy|corruption|cred-arran|crime-org|distorsion|envir-law|finan-laund|fraud|human-traffic|insolvency|labour-law|liq-admin|misrepresent|partic-confl|prep-confl|prof-misconduct|sanction|socsec-law|socsec-pay|susp-act|tax-pay|terr-offence,,,,,,,,,,,,,,,,,,,,,,,,,SEK,2175000.0,2175000.0,False,14.59253968227493,0,,,1,0,0,0,0,0,0,0
c2fb28d4-862f-400a-8fa6-f7cef93f8e20,none,cn-standard,270163-2025,False,32014L0024,POL,,ee630ca8-2448-47bb-8aee-b59dca6d0733,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,,,False,0.0,0,,,1,0,0,0,0,0,0,0
274e7d1e-19da-4211-9af1-16c6056dc080,none,cn-standard,270164-2025,,32014L0024,AUT,,ce7ad544-2f12-405e-9534-9a0735862b00,,,bankr-nat|bankruptcy|corruption|crime-org|distorsion|envir-law|finan-laund|fraud|human-traffic|insolvency|labour-law|partic-confl|prep-confl|prof-misconduct|sanction|socsec-law|socsec-pay|susp-act|tax-pay|terr-offence,,,,,,,,,,,,,,,,,,,,,,,,,EUR,,,False,0.0,0,,,1,0,0,0,0,0,0,0
03e2b7a7-275b-4747-9378-0077f2038f66,none,can-standard,270165-2025,,32014L0024,BGR,BGN,84f3cdc9-1ec3-4ed0-9c9b-9a443b51f6fd,BGN,5137.0,,sme,selec-w,,,,,,sc-right,,n-inc,,,,,,,,,,,"['През 2023г. Община Ловеч е провела открита процедура по обществена поръчка с предмет: ИЗРАБОТВАНЕ НА РАБОТНИ ИНВЕСТИЦИОННИ ПРОЕКТИ ЗА НУЖДИТЕ НА ГРАД ЛОВЕЧ И НАСЕЛЕНИТЕ МЕСТА В ОБЩИНАТА“ открита с Решение № F332151/16.02.2022 г., публикувано Обявление в „Официален вестник“ на ЕС на 21 февруари 2023 г. с № 2023/S 037-109358, публикувано в РОП на 21 февруари 2023 г. и уникален номер на поръчката в РОП 00169-2023-0003, във връзка с Решение № D24811786/ 26.06.2023г на Кмета на Община Ловеч за избор на Изпълнител е сключен договор с ""ТИ ЕЙЧ ТИ КОНСУЛТ"" ЕООД. Следва да се извърши преработване на одобрени, инвестиционни проекти с № 144/02.10.2023 г., № 145/02.10.2023 г., №146/02.10.2023 г., №147/02.10.2023 г., относно : Изработване на работни инвестиционни проекти за нуждите на гр. Ловеч и населените места в Общината“ , и предмет за изпълнение: “ Проект за изграждане на пешеходни пътеки за пътна инфраструктура на гр. Ловеч“ във връзка с кандидатстване по проект „Прилагане на интегрирани мерки за постигане на устойчива екологосъобразна градска мобилност и свързаност на територията на общините Ловеч и Троян. BG- RRP -8.012 Екологосъобразна мобилност. В изпълнение на дейност 4“ Изпълнение на инфраструктурни мерки за безопасна градска мобилност, насочени към уязвимите участници в движението – пешеходци и велосипедисти.“ Новите инвестиционни технически проекти следва да бъдат изготвени съгласно чл.154 ал.2, т.5 и т.8 от ЗУТ/Закона за устройство на територията/, Наредба № 4 от 21.05.2001 г. за обхвата и съдържанието на инвестиционните проекти, съобразени с изискванията на всички Наредба № РД-02-21-1/01.10.2024 г. за условията за изграждане или монтиране върху платното за движение на изкуствени неравности и други средства за ограничаване на скоростта на движение и изискванията към тях свързани, със спецификата на обекта за проектиране, както и с други свързани подзаконови нормативни уредби по приложимите части. Съгласно Договор № 897/05.09.2023г., сключен в резултат на проведена открита процедура с уникален номер в РОП № 00169-2023-0003, Община Ловеч в качеството на възложител е възложила на ""ТИ ЕЙЧ ТИ КОНСУЛТ"" ЕООД ЕИК 175450795 - да изпълни: „Проект за изграждане на пешеходни пътеки за пътна инфраструктура на гр. Ловеч“ във връзка с кандидатстване по проект „Прилагане на интегрирани мерки за постигане на устойчива екологосъобразна градска мобилност и свързаност на територията на общините Ловеч и Троян. BG –RRP-8.012 Екологосъобразна мобилност. В изпълнение на дейност 4 „Изпълнение на инфраструктурни мерки за безопасна градска мобилност насочени към уязвимите участници в движението – пешеходци и велосипедисти Съгласно чл.3, ал.1, т.8 от Закона за авторското право и сродните му права, Обект на авторското право е всяко произведение на литературата, изкуството и науката, което е резултат на творческа дейност и е изразено по какъвто и да е начин и в каквато и да е обективна форма, като одобрени архитектурни проекти, одобрени проекти по устройствено планиране, карти, схеми, планове и други, отнасящи се до архитектурата, териториалното устройство, географията, топографията, музейното дело и която и да е област на науката и техниката. С оглед ненакърняването на авторските права, горепосоченият изпълнител - ""ТИ ЕЙЧ ТИ КОНСУЛТ"" ЕООД ЕИК 175450795 следва да бъде поканен за провеждане на процедура на договаряне по реда на чл. 79, ал. 1, т. 3, буква „в“от ЗОП във връзка с чл. 64-67 от ППЗОП. Изпълнението предмета на поръчката ще позволи успешното реализиране на инвестиционните намерения. Предвид горното, Възложителят не би могъл да подходи към друг вид процедура, различна от предвидената в чл. 79, ал. 1, т. 3, буква „в“ от ЗОП - договаряне без предварително обявление.']",,,,BGN,2619.87,2619.87,False,7.87126160270377,1,sme,2.5,0,1,0,0,0,0,0,0
41915351-ac40-4b2f-a03a-7813c7b64af6,none,cn-standard,270166-2025,,32014L0024,ROU,,16587d45-c4ac-4527-9a2a-b57447a384d1,RON,3687880.0,crime-org|corruption|fraud|terr-offence|finan-laund|human-traffic|tax-pay|socsec-pay,,,,,,,,,,,,,,,,,,,,,,,,,RON,737576.0,737576.0,False,13.511125768525764,0,,,1,0,0,0,0,0,0,0
4f6ab993-b33f-4527-9480-f5ec2ec3ed2d,none|none|none|none|none|none|none|none,cn-standard,270167-2025,False,32014L0024,HRV,EUR,df4209fc-4a14-4a4d-95ba-b3aacdf68ca7,EUR,9443000.0,exg-crim-part|exg-crim-corrpt|exg-crim-fraud|exg-crim-terror|exg-crim-laund|exg-crim-traffick|exg-pmt-bre-tax|exg-pmt-bre-ssc,,,,,,,,,,inc|inc|inc|inc|inc|inc|inc|inc,,,,,,,,,,,,,,,EUR,9443000.0,9443000.0,False,16.06078439014375,0,,,1,0,0,0,0,0,0,0
fd6f989f-e6e0-4de4-8dda-7abd86e5aebe,none,cn-standard,270168-2025,False,32014L0024,FRA,EUR,0512b4a0-15b3-4635-ad10-f6a9f05d7b99,EUR,160000.0,human-traffic,,,,,,,,,,,,,,,,,,,,,,,,,EUR,160000.0,160000.0,False,11.982935344196433,0,,,1,0,0,0,0,0,0,0
481be36a-a88e-4940-a80a-c3a8232e427c,none,can-standard,270169-2025,,32014L0024,LVA,,3121d531-ada7-49e1-a56e-ea41b93bfef0,,107741.18,,small,selec-w,,https://eur-lex.europa.eu/eli/dir/2014/24/oj,,,,,,,,,,,,,,,,,,,,,EUR,107741.18,107741.18,False,11.58749642992624,1,small,2.0,0,1,0,0,0,0,0,0
9a62de07-8902-47e6-8797-3ec81a0393d7,none|none|none|none|none|none|none|none|none|none,can-standard,270170-2025,False,32014L0024,POL,,fc4fa311-824b-4868-a1c8-d3886f41f929,,1396994.1,,small|medium|small|large|small|small|large|small,selec-w|selec-w|selec-w|selec-w|selec-w|selec-w|selec-w|selec-w|selec-w|selec-w,,,,,,,,,,,,,,,,,,,,,,,EUR,1396994.1,1396994.1,False,14.149834130716842,8,small,2.0,0,1,0,0,0,0,0,0
1576d473-0c17-4956-a366-570f550b170b,none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none,cn-standard,270171-2025,False,32014L0024,SVN,,e2929639-8c10-4122-bd7c-b7c2a6f49039,,,,,,,,,,,,,n-inc|n-inc|n-inc|n-inc|n-inc|n-inc|n-inc|n-inc|n-inc|n-inc|n-inc|n-inc|n-inc|n-inc|n-inc|n-inc|n-inc|n-inc|n-inc|n-inc|n-inc|n-inc|n-inc|n-inc|n-inc|n-inc|n-inc|n-inc|n-inc|n-inc|n-inc|n-inc|n-inc|n-inc|n-inc|n-inc|n-inc|n-inc|n-inc|n-inc|n-inc|n-inc|n-inc|n-inc|n-inc|n-inc|n-inc|n-inc|n-inc|n-inc|n-inc|n-inc|n-inc|n-inc|n-inc|n-inc|n-inc|n-inc|n-inc|n-inc|n-inc|n-inc|n-inc|n-inc|n-inc|n-inc|n-inc|n-inc|n-inc|n-inc|n-inc|n-inc|n-inc|n-inc|n-inc|n-inc|n-inc|n-inc|n-inc,,,,,,,,,,,,,,,EUR,,,False,0.0,0,,,1,0,0,0,0,0,0,0
7d840814-3077-4158-8fb5-fdfd438872d6,none|none,cn-standard,270172-2025,,32014L0024,DEU,,5988f2af-0b59-4388-8fab-cbda89313d17,,,nati-ground,,,,vgv,,,,,,,,,,,,,,,,,,,,,EUR,,,False,0.0,0,,,1,0,0,0,0,0,0,0
0d6b02b2-8476-4991-8cbe-2612f7f745b3,none,cn-standard,270174-2025,False,32014L0024,POL,,ce10cdf4-76f1-4829-95a6-20184e5b92cf,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,,,False,0.0,0,,,1,0,0,0,0,0,0,0
69d58788-cdc0-4f5a-9341-fe82ab6c1cda,none,cn-standard,270175-2025,False,32014L0025,FIN,,8f3c4355-9e97-4e10-bc22-f47e595197a7,,,crime-org|corruption|fraud|terr-offence|finan-laund|human-traffic|tax-pay|socsec-pay|nati-ground|socsec-law|labour-law|partic-confl|sanction|misrepresent|bankruptcy|insolvency|cred-arran|bankr-nat|liq-admin|susp-act|prof-misconduct|distorsion|prep-confl|envir-law,,,,,,,,,,,,,,,,,,,,,,,,,EUR,,,False,0.0,0,,,1,0,0,0,0,0,0,0
ccf03309-5bc7-481e-8fc0-211aed8542b5,none,can-standard,270176-2025,False,32014L0024,IRL,EUR,4a244ac0-bfbe-41a5-8a7b-9f113b46707e,,700000.0,,,selec-w,,,,700000.0,,,,,,,,,,,,,,,,,,,EUR,700000.0,700000.0,False,13.45883704259595,0,,,0,1,0,0,0,0,0,0
0559e537-766c-48ee-bbbf-65c94c3eebc2,,pin-only,270177-2025,,32014L0024,LVA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,,,False,0.0,0,,,0,0,0,0,0,1,0,0
1b08bf26-e5a7-49ba-8f92-62416a43dece,none|none,cn-standard,270178-2025,,32014L0024,AUT|AUT,,71a64155-d04a-4e57-9174-a410fc75437d,,,bankruptcy|corruption|crime-org|distorsion|envir-law|finan-laund|fraud|human-traffic|insolvency|labour-law|liq-admin|misrepresent|partic-confl|prep-confl|prof-misconduct|sanction|socsec-law|socsec-pay|susp-act|tax-pay|terr-offence,,,,,,,,,,,,,,,,,,,,,,,,,EUR,,,False,0.0,0,,,1,0,0,0,0,0,0,0
715228f2-f5c0-408c-8f2a-9360b9041d49,,pin-only,270179-2025,,other,ITA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,,,False,0.0,0,,,0,0,0,0,0,1,0,0
7c37d114-5f82-499c-817c-b94e637067be,none,can-standard,270180-2025,,32014L0024,BEL,,7830eaa1-31eb-436e-a902-f68b7918bf55,,,,,clos-nw,,,,,,,,,,,,,,,,,,,,,,,EUR,,,False,0.0,0,,,0,1,0,0,0,0,0,0
820e287b-cfc5-4ae1-a0d3-c1dc2ce851e6,none,can-standard,270181-2025,,32014L0025,ESP,EUR,1835f1ad-0773-427f-b54a-68d80608ddb8,,165324.55,,sme,selec-w,,,ESP,,,,,,,,,,,,,,,,,,,,EUR,165324.55,165324.55,False,12.015671839317912,1,sme,2.5,0,1,0,0,0,0,0,0
b183e1a8-df19-4c5c-bbc1-426d9bc954cb,none,can-standard,270182-2025,False,32014L0025,DEU,,6e513da4-2c32-41c0-b28a-e095409671aa,,,,,clos-nw,,sektvo,,,,,,,,,,,,,,,,,,,,,EUR,,,False,0.0,0,,,0,1,0,0,0,0,0,0
a04241cd-2ea7-4266-a294-4f83a7f43754,none,cn-standard,270183-2025,,32014L0024,ROU,,7a15a02b-643f-4d3a-b59f-f80c8768f7ff,RON,2255000.0,crime-org|corruption|fraud|terr-offence|finan-laund|human-traffic|tax-pay|socsec-pay,,,,,,,,,,,,,,,,,,,,,,,,,RON,451000.0,451000.0,False,13.019224835777257,0,,,1,0,0,0,0,0,0,0
6bb799e5-6d70-4f69-a41e-f707ea667275,none,cn-standard,270184-2025,False,32014L0024,NOR,NOK,e75cc7c6-6b58-4c95-9ec3-de9635689155,NOK,2800000.0,bankruptcy|corruption|cred-arran|crime-org|distorsion|envir-law|finan-laund|fraud|human-traffic|insolvency|labour-law|nati-ground|partic-confl|sanction|socsec-law|socsec-pay|tax-pay|terr-offence,,,,Anskaffelsesforskriften,,,,,,,,,,,,,,,,,,,,,NOK,240799.99999999997,240799.99999999997,False,12.3917261452321,0,,,1,0,0,0,0,0,0,0
f79c430b-1ab7-43e9-8d33-3359540f2c67,none,cn-standard,270185-2025,False,32014L0024,ESP,,68b3abbd-3b8f-4ea5-abe8-1e15fe9458d3,EUR,221940.4,exg-natl-bre-nat-law,,,,,,,,,,,,,,,,,,,,,,,,,EUR,221940.4,221940.4,False,12.310168662045834,0,,,1,0,0,0,0,0,0,0
68ef501f-ea95-40d7-9da5-b1d5d2b0a831,none,cn-standard,270186-2025,False,32014L0024,DEU,,1b86f2cd-5f9b-4a18-b76c-365668483667,,,exg-natl-bre-nat-law,,,,vob-a-eu,,,,,,,,,,,,,,,,,,,,,EUR,,,False,0.0,0,,,1,0,0,0,0,0,0,0
9ec27b67-555d-4da2-866f-a34746174e94,none,cn-standard,270187-2025,False,32014L0024,SWE,,65c6d1e3-6076-4549-84ef-db110caa2002,SEK,11000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,SEK,956999.9999999999,956999.9999999999,False,13.771559715366624,0,,,1,0,0,0,0,0,0,0
1fbcf6b5-433c-4dd6-890a-225962a241f4,none,cn-standard,270188-2025,False,32014L0024,FRA,,f3f8c6c6-de1f-4c3d-af51-9ebbd3e16349,,,nati-ground,,,True,,,,,,,,,,,,,,,,,,,,,,EUR,,,False,0.0,0,,,1,0,0,0,0,0,0,0
dec611bf-b424-43cd-8f95-8004b32f5b59,,veat,270189-2025,,32014L0024,FIN,,8ecb69b6-9597-4591-9fbd-00564884d1ef,,300000.0,,large,,,,,,,technical,,,,,,,,,"[""Hankintamenettelynä on suorahankinta. Peruste suorahankinnalle on hankintalain 1397/2016 mukainen. 40 §:n mukaiset perusteet: 2) teknisestä tai yksinoikeuden suojaamiseen liittyvästä syystä vain tietty toimittaja voi toteuttaa hankinnan; lisäedellytyksenä on, että järkeviä vaihtoehtoisia tai korvaavia ratkaisuja ei ole eikä kilpailun puuttuminen johdu hankinnan ehtojen keinotekoisesta kaventamisesta. Hankintayksikkö on määritellyt hankinnan vähimmäisvaatimukset ja kartoittanut useiden toimittajien palveluita ja järjestelmiä. Markkinaselvityksessä ei ole tullut esille muita vähimmäisvaatimukset täyttäviä tarjoajia. Vähimmäisvaatimukset on kuvattu tarjouspyynnön kohdassa 'Hankinnan kohteen kuvaus'.""]",,,,,,,,EUR,300000.0,300000.0,False,12.611541086966115,1,large,4.0,0,0,0,0,1,0,0,0
cec7482c-da1c-4b8d-abff-9b2e5be078b1,none|none|none|none|none,cn-standard,270190-2025,False,32014L0024,BGR,BGN,d20e4b6f-4ac7-4d74-99da-879dc2c0090a,BGN,217344.6,exg-crim-part|exg-crim-corrpt|exg-crim-fraud|exg-crim-terror|exg-crim-laund|exg-crim-traffick|exg-pmt-bre-tax|exg-pmt-bre-ssc|exg-mis-bre-env-law|exg-mis-bre-soc-law|exg-mis-bre-lab-law|exg-mis-prep-confl|exg-mis-partic-confl|exg-mis-misrepresent|exg-natl-bre-nat-law,,,,,,,,,,n-inc|n-inc|n-inc|n-inc|n-inc,,,,,,,,,,,,,,,BGN,110845.746,110845.746,False,11.615903859629379,0,,,1,0,0,0,0,0,0,0
a961427e-5572-465d-a956-e8d7fc731006,none|none,cn-standard,270191-2025,False,32014L0024,CZE,CZK,165cfd30-d79f-4557-8996-dc3965e57f37,CZK,8751396.0,,,,,32014L0024,,,,,['Směrnice Evropského parlamentu a Rady 2014/24/EU ze dne 26. února 2014 o zadávání veřejných zakázek a o zrušení směrnice 2004/18/ES'],,,,,,,,,,,,,,,,CZK,341304.444,341304.444,False,12.74053308554403,0,,,1,0,0,0,0,0,0,0
